codigo_estrato,estrato,sexo,edad,poblacion
12,La Rioja,femenino,39,2912
12,La Rioja,masculino,39,2617
12,La Rioja,femenino,40,2914
12,La Rioja,masculino,40,2750
12,La Rioja,femenino,41,2825
12,La Rioja,masculino,41,2722
12,La Rioja,femenino,42,3156
12,La Rioja,masculino,42,2831
12,La Rioja,femenino,43,3000
12,La Rioja,masculino,43,2816
12,La Rioja,femenino,44,2782
12,La Rioja,masculino,44,2621
12,La Rioja,femenino,45,2715
12,La Rioja,masculino,45,2544
12,La Rioja,femenino,46,2512
12,La Rioja,masculino,46,2349
12,La Rioja,femenino,47,2553
12,La Rioja,masculino,47,2353
12,La Rioja,femenino,48,2301
12,La Rioja,masculino,48,2073
12,La Rioja,femenino,49,2138
12,La Rioja,masculino,49,2082
12,La Rioja,femenino,50,2157
12,La Rioja,masculino,50,2037
12,La Rioja,femenino,51,2051
12,La Rioja,masculino,51,1957
12,La Rioja,femenino,52,1952
12,La Rioja,masculino,52,1901
12,La Rioja,femenino,53,1890
12,La Rioja,masculino,53,1865
12,La Rioja,femenino,54,1933
12,La Rioja,masculino,54,1675
12,La Rioja,femenino,55,1837
12,La Rioja,masculino,55,1670
12,La Rioja,femenino,56,1762
12,La Rioja,masculino,56,1687
12,La Rioja,femenino,57,1772
12,La Rioja,masculino,57,1756
12,La Rioja,femenino,58,1720
12,La Rioja,masculino,58,1564
12,La Rioja,femenino,59,1809
12,La Rioja,masculino,59,1598
12,La Rioja,femenino,60,1755
12,La Rioja,masculino,60,1596
12,La Rioja,femenino,61,1639
12,La Rioja,masculino,61,1466
12,La Rioja,femenino,62,1448
12,La Rioja,masculino,62,1519
12,La Rioja,femenino,63,1501
12,La Rioja,masculino,63,1446
12,La Rioja,femenino,64,1418
12,La Rioja,masculino,64,1287
12,La Rioja,femenino,65,1296
12,La Rioja,masculino,65,1282
12,La Rioja,femenino,66,1412
12,La Rioja,masculino,66,1276
12,La Rioja,femenino,67,1306
12,La Rioja,masculino,67,1188
12,La Rioja,femenino,68,1294
12,La Rioja,masculino,68,1127
12,La Rioja,femenino,69,1162
12,La Rioja,masculino,69,1124
12,La Rioja,femenino,70,1159
12,La Rioja,masculino,70,993
12,La Rioja,femenino,71,1065
12,La Rioja,masculino,71,869
12,La Rioja,femenino,72,1010
12,La Rioja,masculino,72,913
12,La Rioja,femenino,73,938
12,La Rioja,masculino,73,734
12,La Rioja,femenino,74,918
12,La Rioja,masculino,74,706
12,La Rioja,femenino,75,790
12,La Rioja,masculino,75,651
12,La Rioja,femenino,76,795
12,La Rioja,masculino,76,595
12,La Rioja,femenino,77,693
12,La Rioja,masculino,77,547
12,La Rioja,femenino,78,683
12,La Rioja,masculino,78,484
12,La Rioja,femenino,79,587
12,La Rioja,masculino,79,423
12,La Rioja,femenino,80,502
12,La Rioja,masculino,80,362
12,La Rioja,femenino,81,482
12,La Rioja,masculino,81,322
12,La Rioja,femenino,82,455
12,La Rioja,masculino,82,295
12,La Rioja,femenino,83,382
12,La Rioja,masculino,83,251
12,La Rioja,femenino,84,368
12,La Rioja,masculino,84,222
12,La Rioja,femenino,85,301
12,La Rioja,masculino,85,174
12,La Rioja,femenino,86,277
12,La Rioja,masculino,86,122
12,La Rioja,femenino,87,245
12,La Rioja,masculino,87,138
12,La Rioja,femenino,88,209
12,La Rioja,masculino,88,130
12,La Rioja,femenino,89,167
12,La Rioja,masculino,89,82
12,La Rioja,femenino,90,165
12,La Rioja,masculino,90,80
12,La Rioja,femenino,91,143
12,La Rioja,masculino,91,91
12,La Rioja,femenino,92,122
12,La Rioja,masculino,92,49
12,La Rioja,femenino,93,86
12,La Rioja,masculino,93,30
12,La Rioja,femenino,94,68
12,La Rioja,masculino,94,23
12,La Rioja,femenino,95,56
12,La Rioja,masculino,95,18
13,Mendoza,femenino,16,16002
13,Mendoza,masculino,16,16170
13,Mendoza,femenino,17,16061
13,Mendoza,masculino,17,16202
13,Mendoza,femenino,18,14757
13,Mendoza,masculino,18,14645
13,Mendoza,femenino,19,14572
13,Mendoza,masculino,19,14362
13,Mendoza,femenino,20,14442
13,Mendoza,masculino,20,14376
13,Mendoza,femenino,21,15157
13,Mendoza,masculino,21,15051
13,Mendoza,femenino,22,15925
13,Mendoza,masculino,22,15783
13,Mendoza,femenino,23,15544
13,Mendoza,masculino,23,15369
13,Mendoza,femenino,24,15281
13,Mendoza,masculino,24,15115
13,Mendoza,femenino,25,15802
13,Mendoza,masculino,25,14963
13,Mendoza,femenino,26,16264
13,Mendoza,masculino,26,15408
13,Mendoza,femenino,27,16385
13,Mendoza,masculino,27,15749
13,Mendoza,femenino,28,15593
13,Mendoza,masculino,28,14899
13,Mendoza,femenino,29,16097
13,Mendoza,masculino,29,15673
13,Mendoza,femenino,30,16741
13,Mendoza,masculino,30,16164
13,Mendoza,femenino,31,16006
13,Mendoza,masculino,31,15061
13,Mendoza,femenino,32,14926
13,Mendoza,masculino,32,14747
13,Mendoza,femenino,33,15239
13,Mendoza,masculino,33,14347
13,Mendoza,femenino,34,15373
13,Mendoza,masculino,34,14516
13,Mendoza,femenino,35,15552
13,Mendoza,masculino,35,15081
13,Mendoza,femenino,36,14948
13,Mendoza,masculino,36,14189
13,Mendoza,femenino,37,14183
13,Mendoza,masculino,37,13318
13,Mendoza,femenino,38,13732
13,Mendoza,masculino,38,13019
13,Mendoza,femenino,39,14309
13,Mendoza,masculino,39,13595
13,Mendoza,femenino,40,15119
13,Mendoza,masculino,40,14690
13,Mendoza,femenino,41,14461
13,Mendoza,masculino,41,13450
13,Mendoza,femenino,42,15066
13,Mendoza,masculino,42,14322
13,Mendoza,femenino,43,14611
13,Mendoza,masculino,43,13778
13,Mendoza,femenino,44,13971
13,Mendoza,masculino,44,12827
13,Mendoza,femenino,45,13622
13,Mendoza,masculino,45,12357
13,Mendoza,femenino,46,13220
13,Mendoza,masculino,46,12404
13,Mendoza,femenino,47,13148
13,Mendoza,masculino,47,12099
13,Mendoza,femenino,48,12396
13,Mendoza,masculino,48,11215
13,Mendoza,femenino,49,12167
13,Mendoza,masculino,49,11191
13,Mendoza,femenino,50,12223
13,Mendoza,masculino,50,11122
13,Mendoza,femenino,51,11511
13,Mendoza,masculino,51,10195
13,Mendoza,femenino,52,11213
13,Mendoza,masculino,52,10216
13,Mendoza,femenino,53,10471
13,Mendoza,masculino,53,9315
13,Mendoza,femenino,54,10375
13,Mendoza,masculino,54,9143
13,Mendoza,femenino,55,9887
13,Mendoza,masculino,55,8712
13,Mendoza,femenino,56,9738
13,Mendoza,masculino,56,8736
13,Mendoza,femenino,57,9896
13,Mendoza,masculino,57,8886
13,Mendoza,femenino,58,9971
13,Mendoza,masculino,58,8479
13,Mendoza,femenino,59,10016
13,Mendoza,masculino,59,8742
13,Mendoza,femenino,60,9915
13,Mendoza,masculino,60,8590
13,Mendoza,femenino,61,9359
13,Mendoza,masculino,61,8190
13,Mendoza,femenino,62,9304
13,Mendoza,masculino,62,8067
13,Mendoza,femenino,63,9124
13,Mendoza,masculino,63,7892
13,Mendoza,femenino,64,9015
13,Mendoza,masculino,64,7639
13,Mendoza,femenino,65,9256
13,Mendoza,masculino,65,7819
13,Mendoza,femenino,66,8784
13,Mendoza,masculino,66,7368
13,Mendoza,femenino,67,8788
13,Mendoza,masculino,67,7559
13,Mendoza,femenino,68,8265
13,Mendoza,masculino,68,6989
13,Mendoza,femenino,69,8446
13,Mendoza,masculino,69,6796
13,Mendoza,femenino,70,8277
13,Mendoza,masculino,70,6669
13,Mendoza,femenino,71,7853
13,Mendoza,masculino,71,5988
13,Mendoza,femenino,72,7657
13,Mendoza,masculino,72,6344
13,Mendoza,femenino,73,7220
13,Mendoza,masculino,73,5662
13,Mendoza,femenino,74,6865
13,Mendoza,masculino,74,5167
13,Mendoza,femenino,75,6423
13,Mendoza,masculino,75,4707
13,Mendoza,femenino,76,6110
13,Mendoza,masculino,76,4507
13,Mendoza,femenino,77,5802
13,Mendoza,masculino,77,4105
13,Mendoza,femenino,78,5389
13,Mendoza,masculino,78,3628
13,Mendoza,femenino,79,4705
13,Mendoza,masculino,79,3278
13,Mendoza,femenino,80,4311
13,Mendoza,masculino,80,2898
13,Mendoza,femenino,81,3982
13,Mendoza,masculino,81,2610
13,Mendoza,femenino,82,3779
13,Mendoza,masculino,82,2289
13,Mendoza,femenino,83,3259
13,Mendoza,masculino,83,1915
13,Mendoza,femenino,84,2780
13,Mendoza,masculino,84,1660
13,Mendoza,femenino,85,2621
13,Mendoza,masculino,85,1461
13,Mendoza,femenino,86,2379
13,Mendoza,masculino,86,1263
13,Mendoza,femenino,87,2062
13,Mendoza,masculino,87,1117
13,Mendoza,femenino,88,1648
13,Mendoza,masculino,88,880
13,Mendoza,femenino,89,1470
13,Mendoza,masculino,89,738
13,Mendoza,femenino,90,1392
13,Mendoza,masculino,90,654
13,Mendoza,femenino,91,1097
13,Mendoza,masculino,91,489
13,Mendoza,femenino,92,941
13,Mendoza,masculino,92,385
13,Mendoza,femenino,93,690
13,Mendoza,masculino,93,241
13,Mendoza,femenino,94,524
13,Mendoza,masculino,94,207
13,Mendoza,femenino,95,394
13,Mendoza,masculino,95,149
14,Misiones,femenino,16,10581
14,Misiones,masculino,16,10992
14,Misiones,femenino,17,10972
14,Misiones,masculino,17,11464
14,Misiones,femenino,18,10844
14,Misiones,masculino,18,10917
14,Misiones,femenino,19,10795
14,Misiones,masculino,19,10707
14,Misiones,femenino,20,10458
14,Misiones,masculino,20,10314
14,Misiones,femenino,21,11268
14,Misiones,masculino,21,10746
14,Misiones,femenino,22,11600
14,Misiones,masculino,22,10838
14,Misiones,femenino,23,10768
14,Misiones,masculino,23,10173
14,Misiones,femenino,24,11362
14,Misiones,masculino,24,10270
14,Misiones,femenino,25,11146
14,Misiones,masculino,25,10371
14,Misiones,femenino,26,11119
14,Misiones,masculino,26,10077
14,Misiones,femenino,27,11351
14,Misiones,masculino,27,10117
14,Misiones,femenino,28,10709
14,Misiones,masculino,28,9762
14,Misiones,femenino,29,10792
14,Misiones,masculino,29,9677
14,Misiones,femenino,30,11546
14,Misiones,masculino,30,10304
14,Misiones,femenino,31,10770
14,Misiones,masculino,31,9601
14,Misiones,femenino,32,9980
14,Misiones,masculino,32,9224
14,Misiones,femenino,33,9715
14,Misiones,masculino,33,9008
14,Misiones,femenino,34,9465
14,Misiones,masculino,34,9071
14,Misiones,femenino,35,9588
14,Misiones,masculino,35,9130
14,Misiones,femenino,36,9697
14,Misiones,masculino,36,8776
14,Misiones,femenino,37,9064
14,Misiones,masculino,37,8529
14,Misiones,femenino,38,8722
14,Misiones,masculino,38,8152
14,Misiones,femenino,39,9087
14,Misiones,masculino,39,8581
14,Misiones,femenino,40,8969
14,Misiones,masculino,40,8751
14,Misiones,femenino,41,8466
14,Misiones,masculino,41,7818
14,Misiones,femenino,42,9145
14,Misiones,masculino,42,8477
14,Misiones,femenino,43,8463
14,Misiones,masculino,43,7740
14,Misiones,femenino,44,8015
14,Misiones,masculino,44,7408
14,Misiones,femenino,45,7601
14,Misiones,masculino,45,7353
14,Misiones,femenino,46,7514
14,Misiones,masculino,46,6971
14,Misiones,femenino,47,7273
14,Misiones,masculino,47,6854
14,Misiones,femenino,48,6794
14,Misiones,masculino,48,6252
14,Misiones,femenino,49,6723
14,Misiones,masculino,49,6323
14,Misiones,femenino,50,6747
14,Misiones,masculino,50,6335
14,Misiones,femenino,51,6206
14,Misiones,masculino,51,5873
14,Misiones,femenino,52,6231
14,Misiones,masculino,52,5680
14,Misiones,femenino,53,5792
14,Misiones,masculino,53,5409
14,Misiones,femenino,54,5840
14,Misiones,masculino,54,5349
14,Misiones,femenino,55,5722
14,Misiones,masculino,55,5126
14,Misiones,femenino,56,5910
14,Misiones,masculino,56,5500
14,Misiones,femenino,57,5831
14,Misiones,masculino,57,5474
14,Misiones,femenino,58,5658
14,Misiones,masculino,58,5366
14,Misiones,femenino,59,5714
14,Misiones,masculino,59,5207
14,Misiones,femenino,60,5476
14,Misiones,masculino,60,4994
14,Misiones,femenino,61,5095
14,Misiones,masculino,61,4876
14,Misiones,femenino,62,5026
14,Misiones,masculino,62,4723
14,Misiones,femenino,63,4954
14,Misiones,masculino,63,4484
14,Misiones,femenino,64,4732
14,Misiones,masculino,64,4491
14,Misiones,femenino,65,4700
14,Misiones,masculino,65,4336
14,Misiones,femenino,66,4197
14,Misiones,masculino,66,3961
14,Misiones,femenino,67,4141
14,Misiones,masculino,67,3859
14,Misiones,femenino,68,3842
14,Misiones,masculino,68,3493
14,Misiones,femenino,69,3726
14,Misiones,masculino,69,3367
14,Misiones,femenino,70,3473
14,Misiones,masculino,70,3250
14,Misiones,femenino,71,2997
14,Misiones,masculino,71,2844
14,Misiones,femenino,72,2906
14,Misiones,masculino,72,2636
14,Misiones,femenino,73,2755
14,Misiones,masculino,73,2403
14,Misiones,femenino,74,2490
14,Misiones,masculino,74,2118
14,Misiones,femenino,75,2367
14,Misiones,masculino,75,1920
14,Misiones,femenino,76,2267
14,Misiones,masculino,76,1745
14,Misiones,femenino,77,1987
14,Misiones,masculino,77,1633
14,Misiones,femenino,78,1937
14,Misiones,masculino,78,1407
14,Misiones,femenino,79,1682
14,Misiones,masculino,79,1217
14,Misiones,femenino,80,1440
14,Misiones,masculino,80,1132
14,Misiones,femenino,81,1395
14,Misiones,masculino,81,1068
14,Misiones,femenino,82,1302
14,Misiones,masculino,82,939
14,Misiones,femenino,83,1264
14,Misiones,masculino,83,753
14,Misiones,femenino,84,1052
14,Misiones,masculino,84,672
14,Misiones,femenino,85,904
14,Misiones,masculino,85,604
14,Misiones,femenino,86,840
14,Misiones,masculino,86,486
14,Misiones,femenino,87,723
14,Misiones,masculino,87,384
14,Misiones,femenino,88,553
14,Misiones,masculino,88,322
14,Misiones,femenino,89,551
14,Misiones,masculino,89,299
14,Misiones,femenino,90,413
14,Misiones,masculino,90,228
14,Misiones,femenino,91,340
14,Misiones,masculino,91,205
14,Misiones,femenino,92,284
14,Misiones,masculino,92,136
14,Misiones,femenino,93,217
14,Misiones,masculino,93,103
14,Misiones,femenino,94,184
14,Misiones,masculino,94,104
14,Misiones,femenino,95,129
14,Misiones,masculino,95,82
15,Neuquén,femenino,16,5324
15,Neuquén,masculino,16,5640
15,Neuquén,femenino,17,5134
15,Neuquén,masculino,17,5460
15,Neuquén,femenino,18,4624
15,Neuquén,masculino,18,4926
15,Neuquén,femenino,19,4697
15,Neuquén,masculino,19,4746
15,Neuquén,femenino,20,4786
15,Neuquén,masculino,20,4804
15,Neuquén,femenino,21,4757
15,Neuquén,masculino,21,5022
15,Neuquén,femenino,22,5261
15,Neuquén,masculino,22,5358
15,Neuquén,femenino,23,5000
15,Neuquén,masculino,23,5300
15,Neuquén,femenino,24,5317
15,Neuquén,masculino,24,5442
15,Neuquén,femenino,25,5679
15,Neuquén,masculino,25,5549
15,Neuquén,femenino,26,5687
15,Neuquén,masculino,26,5597
15,Neuquén,femenino,27,5824
15,Neuquén,masculino,27,5825
15,Neuquén,femenino,28,5931
15,Neuquén,masculino,28,5540
15,Neuquén,femenino,29,6194
15,Neuquén,masculino,29,6058
15,Neuquén,femenino,30,6632
15,Neuquén,masculino,30,6309
15,Neuquén,femenino,31,6451
15,Neuquén,masculino,31,6341
15,Neuquén,femenino,32,6127
15,Neuquén,masculino,32,5950
15,Neuquén,femenino,33,5956
15,Neuquén,masculino,33,5988
15,Neuquén,femenino,34,5999
15,Neuquén,masculino,34,5955
15,Neuquén,femenino,35,5905
15,Neuquén,masculino,35,5834
15,Neuquén,femenino,36,5747
15,Neuquén,masculino,36,5651
15,Neuquén,femenino,37,5521
15,Neuquén,masculino,37,5441
15,Neuquén,femenino,38,5549
15,Neuquén,masculino,38,5387
15,Neuquén,femenino,39,5593
15,Neuquén,masculino,39,5539
15,Neuquén,femenino,40,5852
15,Neuquén,masculino,40,5516
15,Neuquén,femenino,41,5701
15,Neuquén,masculino,41,5231
15,Neuquén,femenino,42,5961
15,Neuquén,masculino,42,5747
15,Neuquén,femenino,43,5485
15,Neuquén,masculino,43,5326
15,Neuquén,femenino,44,5404
15,Neuquén,masculino,44,5154
15,Neuquén,femenino,45,5140
15,Neuquén,masculino,45,4879
15,Neuquén,femenino,46,4953
15,Neuquén,masculino,46,4667
15,Neuquén,femenino,47,4894
15,Neuquén,masculino,47,4639
15,Neuquén,femenino,48,4615
15,Neuquén,masculino,48,4416
15,Neuquén,femenino,49,4508
15,Neuquén,masculino,49,4199
15,Neuquén,femenino,50,4506
15,Neuquén,masculino,50,4310
15,Neuquén,femenino,51,4220
15,Neuquén,masculino,51,3933
15,Neuquén,femenino,52,3994
15,Neuquén,masculino,52,3704
15,Neuquén,femenino,53,3861
15,Neuquén,masculino,53,3463
15,Neuquén,femenino,54,3696
15,Neuquén,masculino,54,3330
15,Neuquén,femenino,55,3662
15,Neuquén,masculino,55,3409
15,Neuquén,femenino,56,3689
15,Neuquén,masculino,56,3327
15,Neuquén,femenino,57,3597
15,Neuquén,masculino,57,3251
15,Neuquén,femenino,58,3565
15,Neuquén,masculino,58,3072
15,Neuquén,femenino,59,3456
15,Neuquén,masculino,59,3145
15,Neuquén,femenino,60,3340
15,Neuquén,masculino,60,3017
15,Neuquén,femenino,61,3063
15,Neuquén,masculino,61,2882
15,Neuquén,femenino,62,3041
15,Neuquén,masculino,62,2708
15,Neuquén,femenino,63,2898
15,Neuquén,masculino,63,2502
15,Neuquén,femenino,64,2756
15,Neuquén,masculino,64,2548
15,Neuquén,femenino,65,2849
15,Neuquén,masculino,65,2660
15,Neuquén,femenino,66,2645
15,Neuquén,masculino,66,2302
15,Neuquén,femenino,67,2578
15,Neuquén,masculino,67,2185
15,Neuquén,femenino,68,2398
15,Neuquén,masculino,68,2109
15,Neuquén,femenino,69,2362
15,Neuquén,masculino,69,1932
15,Neuquén,femenino,70,2185
15,Neuquén,masculino,70,1857
15,Neuquén,femenino,71,2027
15,Neuquén,masculino,71,1729
15,Neuquén,femenino,72,1976
15,Neuquén,masculino,72,1720
15,Neuquén,femenino,73,1777
15,Neuquén,masculino,73,1523
15,Neuquén,femenino,74,1716
15,Neuquén,masculino,74,1384
15,Neuquén,femenino,75,1458
15,Neuquén,masculino,75,1226
15,Neuquén,femenino,76,1501
15,Neuquén,masculino,76,1178
15,Neuquén,femenino,77,1367
15,Neuquén,masculino,77,1060
15,Neuquén,femenino,78,1163
15,Neuquén,masculino,78,864
15,Neuquén,femenino,79,1127
15,Neuquén,masculino,79,865
15,Neuquén,femenino,80,914
15,Neuquén,masculino,80,752
15,Neuquén,femenino,81,882
15,Neuquén,masculino,81,642
15,Neuquén,femenino,82,828
15,Neuquén,masculino,82,587
15,Neuquén,femenino,83,710
15,Neuquén,masculino,83,465
15,Neuquén,femenino,84,703
15,Neuquén,masculino,84,361
15,Neuquén,femenino,85,579
15,Neuquén,masculino,85,378
15,Neuquén,femenino,86,538
15,Neuquén,masculino,86,303
15,Neuquén,femenino,87,478
15,Neuquén,masculino,87,242
15,Neuquén,femenino,88,344
15,Neuquén,masculino,88,203
15,Neuquén,femenino,89,338
15,Neuquén,masculino,89,160
15,Neuquén,femenino,90,274
15,Neuquén,masculino,90,142
15,Neuquén,femenino,91,237
15,Neuquén,masculino,91,118
15,Neuquén,femenino,92,201
15,Neuquén,masculino,92,103
15,Neuquén,femenino,93,155
15,Neuquén,masculino,93,69
15,Neuquén,femenino,94,125
15,Neuquén,masculino,94,55
15,Neuquén,femenino,95,89
15,Neuquén,masculino,95,36
16,Río Negro,femenino,16,5652
16,Río Negro,masculino,16,5896
16,Río Negro,femenino,17,5595
16,Río Negro,masculino,17,5942
16,Río Negro,femenino,18,5156
16,Río Negro,masculino,18,5451
16,Río Negro,femenino,19,4993
16,Río Negro,masculino,19,5353
16,Río Negro,femenino,20,4971
16,Río Negro,masculino,20,5180
16,Río Negro,femenino,21,5366
16,Río Negro,masculino,21,5331
16,Río Negro,femenino,22,5487
16,Río Negro,masculino,22,5635
16,Río Negro,femenino,23,5447
16,Río Negro,masculino,23,5488
16,Río Negro,femenino,24,5590
16,Río Negro,masculino,24,5447
16,Río Negro,femenino,25,5873
16,Río Negro,masculino,25,5656
16,Río Negro,femenino,26,5877
16,Río Negro,masculino,26,5638
16,Río Negro,femenino,27,6009
16,Río Negro,masculino,27,5746
16,Río Negro,femenino,28,5785
16,Río Negro,masculino,28,5721
16,Río Negro,femenino,29,6199
16,Río Negro,masculino,29,5612
16,Río Negro,femenino,30,6420
16,Río Negro,masculino,30,6081
16,Río Negro,femenino,31,6270
16,Río Negro,masculino,31,5928
16,Río Negro,femenino,32,6033
16,Río Negro,masculino,32,5726
16,Río Negro,femenino,33,5931
16,Río Negro,masculino,33,5652
16,Río Negro,femenino,34,5943
16,Río Negro,masculino,34,5690
16,Río Negro,femenino,35,6092
16,Río Negro,masculino,35,5787
16,Río Negro,femenino,36,5956
16,Río Negro,masculino,36,5585
16,Río Negro,femenino,37,5806
16,Río Negro,masculino,37,5460
16,Río Negro,femenino,38,5814
16,Río Negro,masculino,38,5353
16,Río Negro,femenino,39,5921
16,Río Negro,masculino,39,5521
16,Río Negro,femenino,40,6002
16,Río Negro,masculino,40,5742
16,Río Negro,femenino,41,5708
16,Río Negro,masculino,41,5427
16,Río Negro,femenino,42,6059
16,Río Negro,masculino,42,5609
16,Río Negro,femenino,43,5865
16,Río Negro,masculino,43,5331
16,Río Negro,femenino,44,5655
16,Río Negro,masculino,44,5368
16,Río Negro,femenino,45,5463
16,Río Negro,masculino,45,5130
16,Río Negro,femenino,46,5074
16,Río Negro,masculino,46,4886
16,Río Negro,femenino,47,5064
16,Río Negro,masculino,47,4813
16,Río Negro,femenino,48,4779
16,Río Negro,masculino,48,4433
16,Río Negro,femenino,49,4810
16,Río Negro,masculino,49,4422
16,Río Negro,femenino,50,4584
16,Río Negro,masculino,50,4394
16,Río Negro,femenino,51,4295
16,Río Negro,masculino,51,4101
16,Río Negro,femenino,52,4163
16,Río Negro,masculino,52,3881
16,Río Negro,femenino,53,3886
16,Río Negro,masculino,53,3688
16,Río Negro,femenino,54,4001
16,Río Negro,masculino,54,3580
16,Río Negro,femenino,55,3966
16,Río Negro,masculino,55,3533
16,Río Negro,femenino,56,4020
16,Río Negro,masculino,56,3695
16,Río Negro,femenino,57,3982
16,Río Negro,masculino,57,3625
16,Río Negro,femenino,58,3808
16,Río Negro,masculino,58,3494
16,Río Negro,femenino,59,3856
16,Río Negro,masculino,59,3451
16,Río Negro,femenino,60,3702
16,Río Negro,masculino,60,3420
16,Río Negro,femenino,61,3478
16,Río Negro,masculino,61,3050
16,Río Negro,femenino,62,3397
16,Río Negro,masculino,62,3038
16,Río Negro,femenino,63,3255
16,Río Negro,masculino,63,2967
16,Río Negro,femenino,64,3134
16,Río Negro,masculino,64,2773
16,Río Negro,femenino,65,3296
16,Río Negro,masculino,65,2981
16,Río Negro,femenino,66,2925
16,Río Negro,masculino,66,2628
16,Río Negro,femenino,67,3052
16,Río Negro,masculino,67,2680
16,Río Negro,femenino,68,2769
16,Río Negro,masculino,68,2523
16,Río Negro,femenino,69,2710
16,Río Negro,masculino,69,2419
16,Río Negro,femenino,70,2637
16,Río Negro,masculino,70,2189
16,Río Negro,femenino,71,2386
16,Río Negro,masculino,71,2064
16,Río Negro,femenino,72,2432
16,Río Negro,masculino,72,2057
16,Río Negro,femenino,73,2212
16,Río Negro,masculino,73,1884
16,Río Negro,femenino,74,2067
16,Río Negro,masculino,74,1759
16,Río Negro,femenino,75,1990
16,Río Negro,masculino,75,1589
16,Río Negro,femenino,76,1897
16,Río Negro,masculino,76,1505
16,Río Negro,femenino,77,1762
16,Río Negro,masculino,77,1380
16,Río Negro,femenino,78,1569
16,Río Negro,masculino,78,1216
16,Río Negro,femenino,79,1520
16,Río Negro,masculino,79,1062
16,Río Negro,femenino,80,1337
16,Río Negro,masculino,80,982
16,Río Negro,femenino,81,1283
16,Río Negro,masculino,81,843
16,Río Negro,femenino,82,1065
16,Río Negro,masculino,82,767
16,Río Negro,femenino,83,989
16,Río Negro,masculino,83,642
16,Río Negro,femenino,84,849
16,Río Negro,masculino,84,567
16,Río Negro,femenino,85,881
16,Río Negro,masculino,85,473
16,Río Negro,femenino,86,701
16,Río Negro,masculino,86,420
16,Río Negro,femenino,87,625
16,Río Negro,masculino,87,376
16,Río Negro,femenino,88,517
16,Río Negro,masculino,88,271
16,Río Negro,femenino,89,507
16,Río Negro,masculino,89,236
16,Río Negro,femenino,90,412
16,Río Negro,masculino,90,187
16,Río Negro,femenino,91,360
16,Río Negro,masculino,91,181
16,Río Negro,femenino,92,297
16,Río Negro,masculino,92,140
16,Río Negro,femenino,93,223
16,Río Negro,masculino,93,130
16,Río Negro,femenino,94,179
16,Río Negro,masculino,94,93
16,Río Negro,femenino,95,133
16,Río Negro,masculino,95,50
17,Salta,femenino,16,12101
17,Salta,masculino,16,12487
17,Salta,femenino,17,12640
17,Salta,masculino,17,12957
17,Salta,femenino,18,11975
17,Salta,masculino,18,12174
17,Salta,femenino,19,12719
17,Salta,masculino,19,12557
17,Salta,femenino,20,12139
17,Salta,masculino,20,12165
17,Salta,femenino,21,12397
17,Salta,masculino,21,12342
17,Salta,femenino,22,12644
17,Salta,masculino,22,12625
17,Salta,femenino,23,12099
17,Salta,masculino,23,11962
17,Salta,femenino,24,12496
17,Salta,masculino,24,12010
17,Salta,femenino,25,12548
17,Salta,masculino,25,12050
17,Salta,femenino,26,12346
17,Salta,masculino,26,11941
17,Salta,femenino,27,13127
17,Salta,masculino,27,12168
17,Salta,femenino,28,12376
17,Salta,masculino,28,11644
17,Salta,femenino,29,12419
17,Salta,masculino,29,11739
17,Salta,femenino,30,12447
17,Salta,masculino,30,11740
17,Salta,femenino,31,11266
17,Salta,masculino,31,10524
17,Salta,femenino,32,10386
17,Salta,masculino,32,9827
17,Salta,femenino,33,10532
17,Salta,masculino,33,9774
17,Salta,femenino,34,10682
17,Salta,masculino,34,10028
17,Salta,femenino,35,10891
17,Salta,masculino,35,10289
17,Salta,femenino,36,10580
17,Salta,masculino,36,9936
17,Salta,femenino,37,10426
17,Salta,masculino,37,9334
17,Salta,femenino,38,9897
17,Salta,masculino,38,9372
17,Salta,femenino,39,10194
17,Salta,masculino,39,9635
17,Salta,femenino,40,10660
17,Salta,masculino,40,9920
17,Salta,femenino,41,9921
17,Salta,masculino,41,9058
17,Salta,femenino,42,10563
17,Salta,masculino,42,9694
17,Salta,femenino,43,10037
17,Salta,masculino,43,9010
17,Salta,femenino,44,9675
17,Salta,masculino,44,8899
17,Salta,femenino,45,9437
17,Salta,masculino,45,8594
17,Salta,femenino,46,9206
17,Salta,masculino,46,8384
17,Salta,femenino,47,9119
17,Salta,masculino,47,8278
17,Salta,femenino,48,8055
17,Salta,masculino,48,7482
17,Salta,femenino,49,8012
17,Salta,masculino,49,7339
17,Salta,femenino,50,7982
17,Salta,masculino,50,7092
17,Salta,femenino,51,7532
17,Salta,masculino,51,6748
17,Salta,femenino,52,7398
17,Salta,masculino,52,6766
17,Salta,femenino,53,6769
17,Salta,masculino,53,6327
17,Salta,femenino,54,6667
17,Salta,masculino,54,6023
17,Salta,femenino,55,6608
17,Salta,masculino,55,5919
17,Salta,femenino,56,6637
17,Salta,masculino,56,6012
17,Salta,femenino,57,6524
17,Salta,masculino,57,5825
17,Salta,femenino,58,6223
17,Salta,masculino,58,5708
17,Salta,femenino,59,6266
17,Salta,masculino,59,5720
17,Salta,femenino,60,6018
17,Salta,masculino,60,5317
17,Salta,femenino,61,5646
17,Salta,masculino,61,5152
17,Salta,femenino,62,5430
17,Salta,masculino,62,4918
17,Salta,femenino,63,5425
17,Salta,masculino,63,4557
17,Salta,femenino,64,5174
